Date,Drillhole_USC,Average of Daily rainfall,Average of Total Head
2023-12-20 00:00:00,BH20-29_GP-GC,0,1143.01639648692
2023-12-20 00:00:00,BH20-29_WR,0,1142.73952574731
2023-12-20 00:00:00,P3_CH,0,1147.99171732159
2023-12-20 01:00:00,BH20-29_CH,0,1143.17133944153
2023-12-20 01:00:00,BH20-29_ExWR,0,1142.99698440243
2023-12-20 01:00:00,BH20-29_GP-GC,0,1143.01525008765
2023-12-20 01:00:00,BH20-29_WR,0,1142.736446354
2023-12-20 01:00:00,P3_CH,0,1147.99244003905
2023-12-20 02:00:00,BH20-29_CH,0,1143.17582512033
2023-12-20 02:00:00,BH20-29_ExWR,0,1142.99474169907
2023-12-20 02:00:00,BH20-29_GP-GC,0,1143.01489979892
2023-12-20 02:00:00,BH20-29_WR,0,1142.73404782961
2023-12-20 02:00:00,P3_CH,0,1147.9926423999
2023-12-20 03:00:00,BH20-29_CH,0,1143.17124331979
2023-12-20 03:00:00,BH20-29_ExWR,0,1142.99463094826
2023-12-20 03:00:00,BH20-29_GP-GC,0,1143.01572775405
2023-12-20 03:00:00,BH20-29_WR,0,1142.73344432965
2023-12-20 03:00:00,P3_CH,0,1147.99469491637
2023-12-20 04:00:00,BH20-29_CH,0,1143.17047434582
2023-12-20 04:00:00,BH20-29_ExWR,0,1142.99468632367
2023-12-20 04:00:00,BH20-29_GP-GC,0,1143.01585513175
2023-12-20 04:00:00,BH20-29_WR,0,1142.73310389373
2023-12-20 04:00:00,P3_CH,0,1147.99495509441
2023-12-20 05:00:00,BH20-29_CH,0,1143.16912864107
2023-12-20 05:00:00,BH20-29_ExWR,0,1142.99177911375
2023-12-20 05:00:00,BH20-29_GP-GC,0,1143.01489979892
2023-12-20 05:00:00,BH20-29_WR,0,1142.73065894381
2023-12-20 05:00:00,P3_CH,0,1147.99426128625
2023-12-20 06:00:00,BH20-29_CH,0,1143.16787905772
2023-12-20 06:00:00,BH20-29_ExWR,0,1142.99105923289
2023-12-20 06:00:00,BH20-29_GP-GC,0,1143.01525008765
2023-12-20 06:00:00,BH20-29_WR,0,1142.72937457066
2023-12-20 06:00:00,P3_CH,0,1147.99446364698
2023-12-20 07:00:00,BH20-29_CH,0,1143.16932088463
2023-12-20 07:00:00,BH20-29_ExWR,0,1142.9953231408
2023-12-20 07:00:00,BH20-29_GP-GC,0,1143.01789317441
2023-12-20 07:00:00,BH20-29_WR,0,1142.73234564996
2023-12-20 07:00:00,P3_CH,0,1147.99784596
2023-12-20 08:00:00,BH20-29_CH,0,1143.17726694472
2023-12-20 08:00:00,BH20-29_ExWR,0,1143.00144211785
2023-12-20 08:00:00,BH20-29_GP-GC,0,1143.02114130295
2023-12-20 08:00:00,BH20-29_WR,0,1142.73743671196
2023-12-20 08:00:00,P3_CH,0,1148.00273151637
2023-12-20 09:00:00,BH20-29_CH,0,1143.17633776905
2023-12-20 09:00:00,BH20-29_ExWR,0,1143.00631514287
2023-12-20 09:00:00,BH20-29_GP-GC,0,1143.02368885306
2023-12-20 09:00:00,BH20-29_WR,0,1142.74214090824
2023-12-20 09:00:00,P3_CH,0,1148.00608491131
2023-12-20 10:00:00,BH20-29_CH,0,1143.17947774122
2023-12-20 10:00:00,BH20-29_ExWR,0,1143.00985915746
2023-12-20 10:00:00,BH20-29_GP-GC,0,1143.02614086864
2023-12-20 10:00:00,BH20-29_WR,0,1142.74628802313
2023-12-20 10:00:00,P3_CH,0,1148.00674980813
2023-12-20 11:00:00,BH20-29_CH,0,1143.18248954922
2023-12-20 11:00:00,BH20-29_ExWR,0,1143.01667030196
2023-12-20 11:00:00,BH20-29_GP-GC,0,1143.03075829686
2023-12-20 11:00:00,BH20-29_WR,0,1142.75240036591
2023-12-20 11:00:00,P3_CH,0,1148.00917812567
2023-12-20 12:00:00,BH20-29_CH,0,1143.18357892609
2023-12-20 12:00:00,BH20-29_ExWR,0,1143.02148793399
2023-12-20 12:00:00,BH20-29_GP-GC,0,1143.03394272729
2023-12-20 12:00:00,BH20-29_WR,0,1142.75741402604
2023-12-20 12:00:00,P3_CH,0,1148.00955393654
2023-12-20 13:00:00,BH20-29_CH,0,1143.18434789784
2023-12-20 13:00:00,BH20-29_ExWR,0,1143.02514268557
2023-12-20 13:00:00,BH20-29_GP-GC,0,1143.03652211424
2023-12-20 13:00:00,BH20-29_WR,0,1142.76142185387
2023-12-20 13:00:00,P3_CH,0,1148.01039228369
2023-12-20 14:00:00,BH20-29_CH,0,1143.18540523379
2023-12-20 14:00:00,BH20-29_ExWR,0,1143.0305417445
2023-12-20 14:00:00,BH20-29_GP-GC,0,1143.03989760598
2023-12-20 14:00:00,BH20-29_WR,0,1142.76648192305
2023-12-20 14:00:00,P3_CH,0,1148.01299404918
2023-12-20 15:00:00,BH20-29_CH,0,1143.20706454629
2023-12-20 15:00:00,BH20-29_ExWR,0,1143.03126161849
2023-12-20 15:00:00,BH20-29_GP-GC,0,1143.04075740063
2023-12-20 15:00:00,BH20-29_WR,0,1142.76813766267
2023-12-20 15:00:00,P3_CH,0,1148.01501764297
2023-12-20 16:00:00,BH20-29_CH,0,1143.20587905405
2023-12-20 16:00:00,BH20-29_ExWR,0,1143.03491636143
2023-12-20 16:00:00,BH20-29_GP-GC,0,1143.04365522581
2023-12-20 16:00:00,BH20-29_WR,0,1142.77155745873
2023-12-20 16:00:00,P3_CH,0,1148.02204239345
2023-12-20 17:00:00,BH20-29_CH,0,1143.19886221524
2023-12-20 17:00:00,BH20-29_ExWR,0,1143.0377958536
2023-12-20 17:00:00,BH20-29_GP-GC,0,1143.04575694397
2023-12-20 17:00:00,BH20-29_WR,0,1142.77429638789
2023-12-20 17:00:00,P3_CH,0,1148.02895149382
2023-12-20 18:00:00,BH20-29_CH,0,1143.19822140751
2023-12-20 18:00:00,BH20-29_ExWR,0,1143.03746360461
2023-12-20 18:00:00,BH20-29_GP-GC,0,1143.04575694397
2023-12-20 18:00:00,BH20-29_WR,0,1142.77511651878
2023-12-20 18:00:00,P3_CH,0,1148.03216031734
2023-12-20 19:00:00,BH20-29_CH,0,1143.19799712478
2023-12-20 19:00:00,BH20-29_ExWR,0,1143.03690985622
2023-12-20 19:00:00,BH20-29_GP-GC,0,1143.04578878817
2023-12-20 19:00:00,BH20-29_WR,0,1142.77485345795
2023-12-20 19:00:00,P3_CH,0,1148.03421280622
2023-12-20 20:00:00,BH20-29_CH,0,1143.20168176821
2023-12-20 20:00:00,BH20-29_ExWR,0,1143.03563623466
2023-12-20 20:00:00,BH20-29_GP-GC,0,1143.04556587872
2023-12-20 20:00:00,BH20-29_WR,0,1142.77417259453
2023-12-20 20:00:00,P3_CH,0,1148.03591839448
2023-12-20 21:00:00,BH20-29_CH,0,1143.19998362856
2023-12-20 21:00:00,BH20-29_ExWR,0,1143.03403036344
2023-12-20 21:00:00,BH20-29_GP-GC,0,1143.0448971503
2023-12-20 21:00:00,BH20-29_WR,0,1142.77254780626
2023-12-20 21:00:00,P3_CH,0,1148.03693018366
2023-12-20 22:00:00,BH20-29_CH,0,1143.19863793255
2023-12-20 22:00:00,BH20-29_ExWR,0,1143.03126161849
2023-12-20 22:00:00,BH20-29_GP-GC,0,1143.04403735646
2023-12-20 22:00:00,BH20-29_WR,0,1142.77014930784
2023-12-20 22:00:00,P3_CH,0,1148.03646765151
2023-12-20 23:00:00,BH20-29_CH,0,1143.19959914403
2023-12-20 23:00:00,BH20-29_ExWR,0,1143.02929580845
2023-12-20 23:00:00,BH20-29_GP-GC,0,1143.04362338158
2023-12-20 23:00:00,BH20-29_WR,0,1142.76843167243
2023-12-20 23:00:00,P3_CH,0,1148.03635201846
2023-12-21 00:00:00,BH20-29_CH,0,1143.19940690175
2023-12-21 00:00:00,BH20-29_ExWR,0,1143.02879743392
2023-12-21 00:00:00,BH20-29_GP-GC,0,1143.04410104489
2023-12-21 00:00:00,BH20-29_WR,0,1142.76784365289
2023-12-21 00:00:00,P3_CH,0,1148.03681455063
2023-12-21 01:00:00,BH20-29_CH,0,1143.19770876125
2023-12-21 01:00:00,BH20-29_ExWR,0,1143.02655474782
2023-12-21 01:00:00,BH20-29_GP-GC,0,1143.04365522581
2023-12-21 01:00:00,BH20-29_WR,0,1142.76621886154
2023-12-21 01:00:00,P3_CH,0,1148.03594730275
2023-12-21 02:00:00,BH20-29_CH,0,1143.19546593321
2023-12-21 02:00:00,BH20-29_ExWR,0,1143.02367524782
2023-12-21 02:00:00,BH20-29_GP-GC,0,1143.04225407981
2023-12-21 02:00:00,BH20-29_WR,0,1142.76335613199
2023-12-21 02:00:00,P3_CH,0,1148.0338369985
2023-12-21 03:00:00,BH20-29_CH,0,1143.19501736747
2023-12-21 03:00:00,BH20-29_ExWR,0,1143.02325993516
2023-12-21 03:00:00,BH20-29_GP-GC,0,1143.04289096441
2023-12-21 03:00:00,BH20-29_WR,0,1142.76244315285
2023-12-21 03:00:00,P3_CH,0,1148.03351900732
2023-12-21 04:00:00,BH20-29_CH,0,1143.19239005295
2023-12-21 04:00:00,BH20-29_ExWR,0,1143.02143255894
2023-12-21 04:00:00,BH20-29_GP-GC,0,1143.04212670288
2023-12-21 04:00:00,BH20-29_WR,0,1142.76040055457
2023-12-21 04:00:00,P3_CH,0,1148.03210250073
2023-12-21 05:00:00,BH20-29_CH,0,1143.19130067819
2023-12-21 05:00:00,BH20-29_ExWR,0,1143.01559048712
2023-12-21 05:00:00,BH20-29_GP-GC,0,1143.03970654048
2023-12-21 05:00:00,BH20-29_WR,0,1142.7556499613
2023-12-21 05:00:00,P3_CH,0,1148.02860459377
2023-12-21 06:00:00,BH20-29_CH,0,1143.1879043905
2023-12-21 06:00:00,BH20-29_ExWR,0,1143.01318166837
2023-12-21 06:00:00,BH20-29_GP-GC,0,1143.03903781116
2023-12-21 06:00:00,BH20-29_WR,0,1142.75329787352
2023-12-21 06:00:00,P3_CH,0,1148.02770843512
2023-12-21 07:00:00,BH20-29_CH,0,1143.18659073138
2023-12-21 07:00:00,BH20-29_ExWR,0,1143.01359698205
2023-12-21 07:00:00,BH20-29_GP-GC,0,1143.03957916347
2023-12-21 07:00:00,BH20-29_WR,0,1142.75295743963
2023-12-21 07:00:00,P3_CH,0,1148.02958747714
2023-12-21 08:00:00,BH20-29_CH,0,1143.18665481232
2023-12-21 08:00:00,BH20-29_ExWR,0,1143.01373541994
2023-12-21 08:00:00,BH20-29_GP-GC,0,1143.03977022898
2023-12-21 08:00:00,BH20-29_WR,0,1142.75300386243
2023-12-21 08:00:00,P3_CH,0,1148.02947184382
2023-12-21 09:00:00,BH20-29_CH,0,1143.18819275465
2023-12-21 09:00:00,BH20-29_ExWR,0,1143.01725174061
2023-12-21 09:00:00,BH20-29_GP-GC,0,1143.04193563747
2023-12-21 09:00:00,BH20-29_WR,0,1142.75547974447
2023-12-21 09:00:00,P3_CH,0,1148.03325883269
2023-12-21 10:00:00,BH20-29_CH,0,1143.19274249767
2023-12-21 10:00:00,BH20-29_ExWR,0,1143.01918986884
2023-12-21 10:00:00,BH20-29_GP-GC,0,1143.04406920068
2023-12-21 10:00:00,BH20-29_WR,0,1142.75756876852
2023-12-21 10:00:00,P3_CH,0,1148.03247830866
2023-12-21 11:00:00,BH20-29_CH,0,1143.19751651889
2023-12-21 11:00:00,BH20-29_ExWR,0,1143.02342606023
2023-12-21 11:00:00,BH20-29_GP-GC,0,1143.04683964687
2023-12-21 11:00:00,BH20-29_WR,0,1142.76122068888
2023-12-21 11:00:00,P3_CH,0,1148.02883586047
2023-12-21 12:00:00,BH20-29_CH,0,1143.19793304399
2023-12-21 12:00:00,BH20-29_ExWR,0,1143.0224293097
2023-12-21 12:00:00,BH20-29_GP-GC,0,1143.04677595847
2023-12-21 12:00:00,BH20-29_WR,0,1142.76098857542
2023-12-21 12:00:00,P3_CH,0,1148.0217533094
2023-12-21 13:00:00,BH20-29_CH,0,1143.18934621106
2023-12-21 13:00:00,BH20-29_ExWR,0,1143.0210726211
2023-12-21 13:00:00,BH20-29_GP-GC,0,1143.04652120487
2023-12-21 13:00:00,BH20-29_WR,0,1142.75998275022
2023-12-21 13:00:00,P3_CH,0,1148.01678105928
2023-12-21 14:00:00,BH20-29_CH,0,1143.18623828618
2023-12-21 14:00:00,BH20-29_ExWR,0,1143.02035274534
2023-12-21 14:00:00,BH20-29_GP-GC,0,1143.04661673747
2023-12-21 14:00:00,BH20-29_WR,0,1142.75902334745
2023-12-21 14:00:00,P3_CH,0,1148.01458401584
2023-12-21 15:00:00,BH20-29_CH,0,1143.18348280461
2023-12-21 15:00:00,BH20-29_ExWR,0,1143.02035274534
2023-12-21 15:00:00,BH20-29_GP-GC,0,1143.04693517946
2023-12-21 15:00:00,BH20-29_WR,0,1142.75882218231
2023-12-21 15:00:00,P3_CH,0,1148.01733031988
2023-12-21 16:00:00,BH20-29_CH,0,1143.18252158972
2023-12-21 16:00:00,BH20-29_ExWR,0,1143.02065730818
2023-12-21 16:00:00,BH20-29_GP-GC,0,1143.04706255626
2023-12-21 16:00:00,BH20-29_WR,0,1142.75902334745
2023-12-21 16:00:00,P3_CH,0,1148.02447069836
2023-12-21 17:00:00,BH20-29_CH,0,1143.18104772649
2023-12-21 17:00:00,BH20-29_ExWR,0,1143.01783317917
2023-12-21 17:00:00,BH20-29_GP-GC,0,1143.04597985341
2023-12-21 17:00:00,BH20-29_WR,0,1142.75688790156
2023-12-21 17:00:00,P3_CH,0,1148.02608956719
2023-12-21 18:00:00,BH20-29_CH,0,1143.17861264706
2023-12-21 18:00:00,BH20-29_ExWR,0,1143.01403998326
2023-12-21 18:00:00,BH20-29_GP-GC,0,1143.04451501972
2023-12-21 18:00:00,BH20-29_WR,0,1142.75346809045
2023-12-21 18:00:00,P3_CH,0,1148.02663882605
2023-12-21 19:00:00,BH20-29_CH,0,1143.17845244442
2023-12-21 19:00:00,BH20-29_ExWR,0,1143.0080040877
2023-12-21 19:00:00,BH20-29_GP-GC,0,1143.04193563747
2023-12-21 19:00:00,BH20-29_WR,0,1142.74885675589
2023-12-21 19:00:00,P3_CH,0,1148.02525122451
2023-12-21 20:00:00,BH20-29_CH,0,1143.19293474023
2023-12-21 20:00:00,BH20-29_ExWR,0,1143.00277112524
2023-12-21 20:00:00,BH20-29_GP-GC,0,1143.04018420421
2023-12-21 20:00:00,BH20-29_WR,0,1142.74350264803
2023-12-21 20:00:00,P3_CH,0,1148.02383471394
2023-12-21 21:00:00,BH20-29_CH,0,1143.17947774122
2023-12-21 21:00:00,BH20-29_ExWR,0,1142.99576614397
2023-12-21 21:00:00,BH20-29_GP-GC,0,1143.03792326207
2023-12-21 21:00:00,BH20-29_WR,0,1142.7370808021
2023-12-21 21:00:00,P3_CH,0,1148.02143531691
2023-12-21 22:00:00,BH20-29_CH,0,1143.17656205285
2023-12-21 22:00:00,BH20-29_ExWR,0,1142.9893425934
2023-12-21 22:00:00,BH20-29_GP-GC,0,1143.03588522871
2023-12-21 22:00:00,BH20-29_WR,0,1142.73075179004
2023-12-21 22:00:00,P3_CH,0,1148.01866010828
2023-12-21 23:00:00,BH20-29_CH,0,1143.17377452486
2023-12-21 23:00:00,BH20-29_ExWR,0,1142.98549399582
2023-12-21 23:00:00,BH20-29_GP-GC,0,1143.03477067882
2023-12-21 23:00:00,BH20-29_WR,0,1142.72617137284
2023-12-21 23:00:00,P3_CH,0,1148.01767722126
2023-12-22 00:00:00,BH20-29_CH,0,1143.16992965585
2023-12-22 00:00:00,BH20-29_ExWR,0,1142.97907042929
2023-12-22 00:00:00,BH20-29_GP-GC,0,1143.0327007997
2023-12-22 00:00:00,BH20-29_WR,0,1142.72032204712
2023-12-22 00:00:00,P3_CH,0,1148.01322531711
2023-12-22 01:00:00,BH20-29_CH,0,1143.16393806183
2023-12-22 01:00:00,BH20-29_ExWR,0,1142.97372667884
2023-12-22 01:00:00,BH20-29_GP-GC,0,1143.03075829686
2023-12-22 01:00:00,BH20-29_WR,0,1142.71501431675
2023-12-22 01:00:00,P3_CH,0,1148.01013210701
2023-12-22 02:00:00,BH20-29_CH,0,1143.16038155042
2023-12-22 02:00:00,BH20-29_ExWR,0,1142.96818910632
2023-12-22 02:00:00,BH20-29_GP-GC,0,1143.02948452405
2023-12-22 02:00:00,BH20-29_WR,0,1142.70987679709
2023-12-22 02:00:00,P3_CH,0,1148.00414803711
2023-12-22 03:00:00,BH20-29_CH,0,1143.16300888344
2023-12-22 03:00:00,BH20-29_ExWR,0,1142.96569719626
2023-12-22 03:00:00,BH20-29_GP-GC,0,1143.02862472718
2023-12-22 03:00:00,BH20-29_WR,0,1142.70636409084
2023-12-22 03:00:00,P3_CH,0,1148.00070791412
2023-12-22 04:00:00,BH20-29_CH,0,1143.15926012732
2023-12-22 04:00:00,BH20-29_ExWR,0,1142.96179320082
2023-12-22 04:00:00,BH20-29_GP-GC,0,1143.0276375528
2023-12-22 04:00:00,BH20-29_WR,0,1142.70265021236
2023-12-22 04:00:00,P3_CH,0,1147.99720996981
2023-12-22 05:00:00,BH20-29_CH,0,1143.15833094798
2023-12-22 05:00:00,BH20-29_ExWR,0,1142.96049186819
2023-12-22 05:00:00,BH20-29_GP-GC,0,1143.02709619902
2023-12-22 05:00:00,BH20-29_WR,0,1142.70037545975
2023-12-22 05:00:00,P3_CH,0,1147.99483945973
2023-12-22 06:00:00,BH20-29_CH,0,1143.15480647287
2023-12-22 06:00:00,BH20-29_ExWR,0,1142.95899671956
2023-12-22 06:00:00,BH20-29_GP-GC,0,1143.02614086864
2023-12-22 06:00:00,BH20-29_WR,0,1142.69811618011
2023-12-22 06:00:00,P3_CH,0,1147.99235331296
2023-12-22 07:00:00,BH20-29_CH,0,1143.15000036604
2023-12-22 07:00:00,BH20-29_ExWR,0,1142.95982735776
2023-12-22 07:00:00,BH20-29_GP-GC,0,1143.02585426949
2023-12-22 07:00:00,BH20-29_WR,0,1142.69789953678
2023-12-22 07:00:00,P3_CH,0,1147.99183295639
2023-12-22 08:00:00,BH20-29_CH,0,1143.15064118058
2023-12-22 08:00:00,BH20-29_ExWR,0,1142.96456199229
2023-12-22 08:00:00,BH20-29_GP-GC,0,1143.02671406689
2023-12-22 08:00:00,BH20-29_WR,0,1142.70119560883
2023-12-22 08:00:00,P3_CH,0,1147.99408783419
2023-12-22 09:00:00,BH20-29_CH,0,1143.15121791358
2023-12-22 09:00:00,BH20-29_ExWR,0,1142.96760766077
2023-12-22 09:00:00,BH20-29_GP-GC,0,1143.02680959992
2023-12-22 09:00:00,BH20-29_WR,0,1142.70388817231
2023-12-22 09:00:00,P3_CH,0,1147.99891557954
2023-12-22 10:00:00,BH20-29_CH,0,1143.15413361822
2023-12-22 10:00:00,BH20-29_ExWR,0,1142.97165009001
2023-12-22 10:00:00,BH20-29_GP-GC,0,1143.02786046317
2023-12-22 10:00:00,BH20-29_WR,0,1142.70764847285
2023-12-22 10:00:00,P3_CH,0,1148.00053446244
2023-12-22 11:00:00,BH20-29_CH,0,1143.15406953682
2023-12-22 11:00:00,BH20-29_ExWR,0,1142.97630164753
2023-12-22 11:00:00,BH20-29_GP-GC,0,1143.0290705478
2023-12-22 11:00:00,BH20-29_WR,0,1142.71184205404
2023-12-22 11:00:00,P3_CH,0,1147.99842413277
2023-12-22 12:00:00,BH20-29_CH,0,1143.15365300769
2023-12-22 12:00:00,BH20-29_ExWR,0,1142.97829517058
2023-12-22 12:00:00,BH20-29_GP-GC,0,1143.02938899107
2023-12-22 12:00:00,BH20-29_WR,0,1142.71437986445
2023-12-22 12:00:00,P3_CH,0,1147.99741233034
2023-12-22 13:00:00,BH20-29_CH,0,1143.15073730275
2023-12-22 13:00:00,BH20-29_ExWR,0,1142.97937499517
2023-12-22 13:00:00,BH20-29_GP-GC,0,1143.02948452405
2023-12-22 13:00:00,BH20-29_WR,0,1142.71586541111
2023-12-22 13:00:00,P3_CH,0,1147.99651616218
2023-12-22 14:00:00,BH20-29_CH,0,1143.1504168955
2023-12-22 14:00:00,BH20-29_ExWR,0,1142.98361122735
2023-12-22 14:00:00,BH20-29_GP-GC,0,1143.03085382981
2023-12-22 14:00:00,BH20-29_WR,0,1142.7194090562
2023-12-22 14:00:00,P3_CH,0,1147.99827958959
2023-12-22 15:00:00,BH20-29_CH,0,1143.15150628006
2023-12-22 15:00:00,BH20-29_ExWR,0,1142.98812433268
2023-12-22 15:00:00,BH20-29_GP-GC,0,1143.03212760223
2023-12-22 15:00:00,BH20-29_WR,0,1142.72378831545
2023-12-22 15:00:00,P3_CH,0,1148.00414803711
2023-12-22 16:00:00,BH20-29_CH,0,1143.15291607145
2023-12-22 16:00:00,BH20-29_ExWR,0,1142.99166836286
2023-12-22 16:00:00,BH20-29_GP-GC,0,1143.03327399709
2023-12-22 16:00:00,BH20-29_WR,0,1142.72740932405
2023-12-22 16:00:00,P3_CH,0,1148.01166425821
2023-12-22 17:00:00,BH20-29_CH,0,1143.16089420088
2023-12-22 17:00:00,BH20-29_ExWR,0,1142.99590458245
2023-12-22 17:00:00,BH20-29_GP-GC,0,1143.03483436739
2023-12-22 17:00:00,BH20-29_WR,0,1142.73143266233
2023-12-22 17:00:00,P3_CH,0,1148.01834211545
2023-12-22 18:00:00,BH20-29_CH,0,1143.161887461
2023-12-22 18:00:00,BH20-29_ExWR,0,1142.99845184965
2023-12-22 18:00:00,BH20-29_GP-GC,0,1143.03550309735
2023-12-22 18:00:00,BH20-29_WR,0,1142.73414067574
2023-12-22 18:00:00,P3_CH,0,1148.02224475227
2023-12-22 19:00:00,BH20-29_CH,0,1143.16124664804
2023-12-22 19:00:00,BH20-29_ExWR,0,1142.99856260037
2023-12-22 19:00:00,BH20-29_GP-GC,0,1143.03569416304
2023-12-22 19:00:00,BH20-29_WR,0,1142.73519293179
2023-12-22 19:00:00,P3_CH,0,1148.02418161455
2023-12-22 20:00:00,BH20-29_CH,0,1143.16294480217
2023-12-22 20:00:00,BH20-29_ExWR,0,1142.99958704432
2023-12-22 20:00:00,BH20-29_GP-GC,0,1143.03601260582
2023-12-22 20:00:00,BH20-29_WR,0,1142.73609044404
2023-12-22 20:00:00,P3_CH,0,1148.02603175046
2023-12-22 21:00:00,BH20-29_CH,0,1143.16262439578
2023-12-22 21:00:00,BH20-29_ExWR,0,1142.99823034822
2023-12-22 21:00:00,BH20-29_GP-GC,0,1143.03591707299
2023-12-22 21:00:00,BH20-29_WR,0,1142.73523935485
2023-12-22 21:00:00,P3_CH,0,1148.02747716833
2023-12-22 22:00:00,BH20-29_CH,0,1143.16092624154
2023-12-22 22:00:00,BH20-29_ExWR,0,1142.9954062039
2023-12-22 22:00:00,BH20-29_GP-GC,0,1143.03492990025
2023-12-22 22:00:00,BH20-29_WR,0,1142.73298009884
2023-12-22 22:00:00,P3_CH,0,1148.02715917646
2023-12-22 23:00:00,BH20-29_CH,0,1143.15926012732
2023-12-22 23:00:00,BH20-29_ExWR,0,1142.99274818395
2023-12-22 23:00:00,BH20-29_GP-GC,0,1143.03429301449
2023-12-22 23:00:00,BH20-29_WR,0,1142.73033398197
2023-12-22 23:00:00,P3_CH,0,1148.02756389337
2023-12-23 00:00:00,BH20-29_CH,0,1143.15916400533
2023-12-23 00:00:00,BH20-29_ExWR,0,1142.99144686106
2023-12-23 00:00:00,BH20-29_GP-GC,0,1143.03397457158
2023-12-23 00:00:00,BH20-29_WR,0,1142.72925077564
2023-12-23 00:00:00,P3_CH,0,1148.02825769368
2023-12-23 01:00:00,BH20-29_CH,0,1143.15887563934
2023-12-23 01:00:00,BH20-29_ExWR,0,1142.99006247456
2023-12-23 01:00:00,BH20-29_GP-GC,0,1143.03362428435
2023-12-23 01:00:00,BH20-29_WR,0,1142.72784260687
2023-12-23 01:00:00,P3_CH,0,1148.02889367715
2023-12-23 02:00:00,BH20-29_CH,0,1143.15916400533
2023-12-23 02:00:00,BH20-29_ExWR,0,1142.99020091323
2023-12-23 02:00:00,BH20-29_GP-GC,0,1143.03362428435
2023-12-23 02:00:00,BH20-29_WR,0,1142.7280128251
2023-12-23 02:00:00,P3_CH,0,1148.03054145185
2023-12-23 03:00:00,BH20-29_CH,0,1143.160605835
2023-12-23 03:00:00,BH20-29_ExWR,0,1142.99172373831
2023-12-23 03:00:00,BH20-29_GP-GC,0,1143.03419748162
2023-12-23 03:00:00,BH20-29_WR,0,1142.72908055746
2023-12-23 03:00:00,P3_CH,0,1148.03317210781
2023-12-23 04:00:00,BH20-29_CH,0,1143.16127868869
2023-12-23 04:00:00,BH20-29_ExWR,0,1142.99224980502
2023-12-23 04:00:00,BH20-29_GP-GC,0,1143.03473883453
2023-12-23 04:00:00,BH20-29_WR,0,1142.72993164823
2023-12-23 04:00:00,P3_CH,0,1148.03418389793
2023-12-23 05:00:00,BH20-29_CH,0,1143.16361765551
2023-12-23 05:00:00,BH20-29_ExWR,0,1142.98945334435
2023-12-23 05:00:00,BH20-29_GP-GC,0,1143.03384719441
2023-12-23 05:00:00,BH20-29_WR,0,1142.72796640195
2023-12-23 05:00:00,P3_CH,0,1148.0332299244
2023-12-23 06:00:00,BH20-29_CH,0,1143.16278459898
2023-12-23 06:00:00,BH20-29_ExWR,0,1142.98978559721
2023-12-23 06:00:00,BH20-29_GP-GC,0,1143.03384719441
2023-12-23 06:00:00,BH20-29_WR,0,1142.72776523494
2023-12-23 06:00:00,P3_CH,0,1148.03369245706
2023-12-23 07:00:00,BH20-29_CH,0,1143.16195154229
2023-12-23 07:00:00,BH20-29_ExWR,0,1142.98961947078
2023-12-23 07:00:00,BH20-29_GP-GC,0,1143.03321030849
2023-12-23 07:00:00,BH20-29_WR,0,1142.72748669599
2023-12-23 07:00:00,P3_CH,0,1148.03554258698
2023-12-23 08:00:00,BH20-29_CH,0,1143.16105440414
2023-12-23 08:00:00,BH20-29_ExWR,0,1142.98948103209
2023-12-23 08:00:00,BH20-29_GP-GC,0,1143.03333768568
2023-12-23 08:00:00,BH20-29_WR,0,1142.72776523494
2023-12-23 08:00:00,P3_CH,0,1148.0375950735
2023-12-23 09:00:00,BH20-29_CH,0,1143.1801185516
2023-12-23 09:00:00,BH20-29_ExWR,0,1142.99197292781
2023-12-23 09:00:00,BH20-29_GP-GC,0,1143.03422932591
2023-12-23 09:00:00,BH20-29_WR,0,1142.72934362191
2023-12-23 09:00:00,P3_CH,0,1148.04276964583
2023-12-23 10:00:00,BH20-29_CH,0,1143.17906121443
2023-12-23 10:00:00,BH20-29_ExWR,0,1142.99978085801
2023-12-23 10:00:00,BH20-29_GP-GC,0,1143.03782772928
2023-12-23 10:00:00,BH20-29_WR,0,1142.7348679704
2023-12-23 10:00:00,P3_CH,0,1148.04834892312
2023-12-23 11:00:00,BH20-29_CH,0,1143.18271383272
2023-12-23 11:00:00,BH20-29_ExWR,0,1143.00454313444
2023-12-23 11:00:00,BH20-29_GP-GC,0,1143.04027973696
2023-12-23 11:00:00,BH20-29_WR,0,1142.7395721703
2023-12-23 11:00:00,P3_CH,0,1148.04967869749
2023-12-23 12:00:00,BH20-29_CH,0,1143.18085548343
2023-12-23 12:00:00,BH20-29_ExWR,0,1143.00653664387
2023-12-23 12:00:00,BH20-29_GP-GC,0,1143.04161719511
2023-12-23 12:00:00,BH20-29_WR,0,1142.74190879345
2023-12-23 12:00:00,P3_CH,0,1148.04751058679
2023-12-23 13:00:00,BH20-29_CH,0,1143.1767542961
2023-12-23 13:00:00,BH20-29_ExWR,0,1143.00758877346
2023-12-23 13:00:00,BH20-29_GP-GC,0,1143.04238145673
2023-12-23 13:00:00,BH20-29_WR,0,1142.74354907096
2023-12-23 13:00:00,P3_CH,0,1148.04479321913
2023-12-23 14:00:00,BH20-29_CH,0,1143.17454349827
2023-12-23 14:00:00,BH20-29_ExWR,0,1143.01057903505
2023-12-23 14:00:00,BH20-29_GP-GC,0,1143.04375075847
