Date,Drillhole_USC,Average of Daily rainfall,Average of Total Head
2024-10-21 00:00:00,P47_SC,,1155.66548216159
2024-10-21 00:00:00,P59_CL,,1156.54501429851
2024-10-21 00:00:00,P59_SC,,1158.00015347585
2024-10-21 00:00:00,P59_SM,,1155.56745423282
2024-10-22 00:00:00,BH21-P60_CH,,1151.653811523655
2024-10-22 00:00:00,BH21-P60_GP-GC,,1157.26510958697
2024-10-22 00:00:00,P42_CH,,1161.95711882078
2024-10-22 00:00:00,P42_CL,,1156.95083998255
2024-10-22 00:00:00,P42_SC,,1160.95796673552
2024-10-22 00:00:00,P47_CH,,1147.86774920232
2024-10-22 00:00:00,P47_SC,,1155.78086525019
2024-10-22 00:00:00,P59_CL,,1156.59425748193
2024-10-22 00:00:00,P59_SC,,1158.06220381699
2024-10-22 00:00:00,P59_SM,,1155.5748453506
2024-10-23 00:00:00,P42_CH,,1161.91846874573
2024-10-23 00:00:00,P42_CL,,1156.90454470716
2024-10-23 00:00:00,P42_SC,,1160.75605457077
2024-10-23 00:00:00,P47_CH,,1147.70164921249
2024-10-23 00:00:00,P47_SC,,1155.67240962858
2024-10-23 00:00:00,P59_CL,,1156.49334316288
2024-10-23 00:00:00,P59_SC,,1157.981059726
2024-10-23 00:00:00,P59_SM,,1155.46828339724
2024-10-24 00:00:00,P42_CH,,1161.88823287609
2024-10-24 00:00:00,P42_CL,,1156.87356999196
2024-10-24 00:00:00,P42_SC,,1160.69832497983
2024-10-24 00:00:00,P47_CH,,1147.61872218075
2024-10-24 00:00:00,P47_SC,,1155.68604510571
2024-10-24 00:00:00,P59_CL,,1156.86258067651
2024-10-24 00:00:00,P59_SC,,1158.14636916946
2024-10-24 00:00:00,P59_SM,,1155.28115042061
2024-10-25 00:00:00,P42_CH,,1161.89204742863
2024-10-25 00:00:00,P42_CL,,1156.87823286146
2024-10-25 00:00:00,P42_SC,,1160.68591112748
2024-10-25 00:00:00,P47_CH,,1147.60365575747
2024-10-25 00:00:00,P47_SC,,1155.75817130977
2024-10-25 00:00:00,P59_CL,,1156.98453951101
2024-10-25 00:00:00,P59_SC,,1158.22460920947
2024-10-25 00:00:00,P59_SM,,1155.46828339724
2024-10-26 00:00:00,P42_CH,,1161.93013672006
2024-10-26 00:00:00,P42_CL,,1156.92164180052
2024-10-26 00:00:00,P42_SC,,1160.71771471004
2024-10-26 00:00:00,P47_CH,,1147.57746132842
2024-10-26 00:00:00,P47_SC,,1155.81142663912
2024-10-26 00:00:00,P59_CL,,1157.06347695148
2024-10-26 00:00:00,P59_SC,,1158.31041198344
2024-10-26 00:00:00,P59_SM,,1155.45822477968
2024-10-27 00:00:00,P42_CH,,1161.8892987072
2024-10-27 00:00:00,P42_CL,,1156.85985891644
2024-10-27 00:00:00,P42_SC,,1160.69387577002
2024-10-27 00:00:00,P47_CH,,1147.57605470245
2024-10-27 00:00:00,P47_SC,,1155.8486955472
2024-10-27 00:00:00,P59_CL,,1157.09875860613
2024-10-27 00:00:00,P59_SC,,1158.36846350822
2024-10-27 00:00:00,P59_SM,,1155.48277676034
2024-10-28 00:00:00,P42_CH,,1161.88318419975
2024-10-28 00:00:00,P42_CL,,1156.86740833801
2024-10-28 00:00:00,P42_SC,,1160.64740606108
2024-10-28 00:00:00,P47_CH,,1147.49850211185
2024-10-28 00:00:00,P47_SC,,1155.8034963728
2024-10-28 00:00:00,P59_CL,,1157.21664489196
2024-10-28 00:00:00,P59_SC,,1158.32853227918
2024-10-28 00:00:00,P59_SM,,1155.61941671589
2024-10-29 00:00:00,BH21-P60_CH,,1151.660465716155
2024-10-29 00:00:00,BH21-P60_GP-GC,,1157.25060728059
2024-10-29 00:00:00,P42_CH,,1161.84997501917
2024-10-29 00:00:00,P42_CL,,1156.8324366813
2024-10-29 00:00:00,P42_SC,,1160.62318235604
2024-10-29 00:00:00,P47_CH,,1147.45345791475
2024-10-29 00:00:00,P47_SC,,1155.78584912329
2024-10-29 00:00:00,P59_CL,,1157.1067978024
2024-10-29 00:00:00,P59_SC,,1158.28421109405
2024-10-29 00:00:00,P59_SM,,1155.48110568788
2024-10-30 00:00:00,BH21-P60_CH,,1151.65425412972
2024-10-30 00:00:00,BH21-P60_GP-GC,,1157.22149598543
2024-10-30 00:00:00,P42_CH,,1161.84027027339
2024-10-30 00:00:00,P42_CL,,1156.83043829541
2024-10-30 00:00:00,P42_SC,,1160.61230637711
2024-10-30 00:00:00,P47_CH,,1147.44054787922
2024-10-30 00:00:00,P47_SC,,1155.75904897835
2024-10-30 00:00:00,P59_CL,,1157.02743653999
2024-10-30 00:00:00,P59_SC,,1158.26132126712
2024-10-30 00:00:00,P59_SM,,1155.39758331494
2024-10-31 00:00:00,BH21-P60_CH,,1151.6441731701
2024-10-31 00:00:00,BH21-P60_GP-GC,,1157.21252887841
2024-10-31 00:00:00,P42_CH,,1161.80795840162
2024-10-31 00:00:00,P42_CL,,1156.78836103201
2024-10-31 00:00:00,P42_SC,,1160.59566279792
2024-10-31 00:00:00,P47_CH,,1147.43004477488
2024-10-31 00:00:00,P47_SC,,1155.75234107791
2024-10-31 00:00:00,P59_CL,,1156.9636065561
2024-10-31 00:00:00,P59_SC,,1158.23841613693
2024-10-31 00:00:00,P59_SM,,1155.52686711309
2024-11-01 00:00:00,BH21-P60_CH,,1151.669173302555
2024-11-01 00:00:00,BH21-P60_GP-GC,,1157.25782876568
2024-11-01 00:00:00,P42_CH,,1161.81020228742
2024-11-01 00:00:00,P42_CL,,1156.79541093492
2024-11-01 00:00:00,P42_SC,,1160.65718340367
2024-11-01 00:00:00,P47_CH,,1147.491468867
2024-11-01 00:00:00,P47_SC,,1155.81020418802
2024-11-01 00:00:00,P59_CL,,1156.97028084408
2024-11-01 00:00:00,P59_SC,,1158.36130963157
2024-11-01 00:00:00,P59_SM,,1155.60521306128
2024-11-02 00:00:00,BH21-P60_CH,,1151.6674066236951
2024-11-02 00:00:00,BH21-P60_GP-GC,,1157.24048591942
2024-11-02 00:00:00,P42_CH,,1161.77536586246
2024-11-02 00:00:00,P42_CL,,1156.7506133943
2024-11-02 00:00:00,P42_SC,,1160.63548647161
2024-11-02 00:00:00,P47_CH,,1147.51050549354
2024-11-02 00:00:00,P47_SC,,1155.79236889766
2024-11-02 00:00:00,P59_CL,,1156.89537645876
2024-11-02 00:00:00,P59_SC,,1158.31683687436
2024-11-02 00:00:00,P59_SM,,1155.6935191306
2024-11-03 00:00:00,BH21-P60_CH,,1151.662134035525
2024-11-03 00:00:00,BH21-P60_GP-GC,,1157.22739427637
2024-11-03 00:00:00,P42_CH,,1161.69239710909
2024-11-03 00:00:00,P42_CL,,1156.64886024804
2024-11-03 00:00:00,P42_SC,,1160.57286706665
2024-11-03 00:00:00,P47_CH,,1147.42529336329
2024-11-03 00:00:00,P47_SC,,1155.78396841719
2024-11-03 00:00:00,P59_CL,,1156.86458301729
2024-11-03 00:00:00,P59_SC,,1158.32008728856
2024-11-03 00:00:00,P59_SM,,1155.68252917976
2024-11-04 00:00:00,BH21-P60_CH,,1151.686343540545
2024-11-04 00:00:00,BH21-P60_GP-GC,,1157.25412652435
2024-11-04 00:00:00,P42_CH,,1161.77738537107
2024-11-04 00:00:00,P42_CL,,1156.75955072184
2024-11-04 00:00:00,P42_SC,,1160.59615716228
2024-11-04 00:00:00,P47_CH,,1147.43004477488
2024-11-04 00:00:00,P47_SC,,1155.81258640009
2024-11-04 00:00:00,P59_CL,,1156.8887020394
2024-11-04 00:00:00,P59_SC,,1158.3633449182
2024-11-04 00:00:00,P59_SM,,1155.69053063817
2024-11-05 00:00:00,BH21-P60_CH,,1151.65675961387
2024-11-05 00:00:00,BH21-P60_GP-GC,,1157.2467501861
2024-11-05 00:00:00,P42_CH,,1161.73918288068
2024-11-05 00:00:00,P42_CL,,1156.71869427018
2024-11-05 00:00:00,P42_SC,,1160.52551760232
2024-11-05 00:00:00,P47_CH,,1147.3399860015
2024-11-05 00:00:00,P47_SC,,1155.80866828739
2024-11-05 00:00:00,P59_CL,,1157.03116801258
2024-11-05 00:00:00,P59_SC,,1158.48102547956
2024-11-05 00:00:00,P59_SM,,1155.93728264402
2024-11-06 00:00:00,BH21-P60_CH,,1151.634556459655
2024-11-06 00:00:00,BH21-P60_GP-GC,,1157.22512786959
2024-11-06 00:00:00,P42_CH,,1161.66810650568
2024-11-06 00:00:00,P42_CL,,1156.63414949088
2024-11-06 00:00:00,P42_SC,,1160.43647549455
2024-11-06 00:00:00,P47_CH,,1147.2574280961
2024-11-06 00:00:00,P47_SC,,1155.80033053089
2024-11-06 00:00:00,P59_CL,,1156.95499063975
2024-11-06 00:00:00,P59_SC,,1158.45367124549
2024-11-06 00:00:00,P59_SM,,1155.90460389698
2024-11-07 00:00:00,BH21-P60_CH,,1151.623021981015
2024-11-07 00:00:00,BH21-P60_GP-GC,,1157.25519637389
2024-11-07 00:00:00,P42_CH,,1161.67175290761
2024-11-07 00:00:00,P42_CL,,1156.65080317581
2024-11-07 00:00:00,P42_SC,,1160.2706923892
2024-11-07 00:00:00,P47_CH,,1147.22869975107
2024-11-07 00:00:00,P47_SC,,1155.8362517197
2024-11-07 00:00:00,P59_CL,,1157.40666285774
2024-11-07 00:00:00,P59_SC,,1158.6059476578
2024-11-07 00:00:00,P59_SM,,1156.06304674572
2024-11-08 00:00:00,BH21-P60_CH,,1151.6275347072901
2024-11-08 00:00:00,BH21-P60_GP-GC,,1157.2989755141
2024-11-08 00:00:00,P42_CH,,1161.6779237364
2024-11-08 00:00:00,P42_CL,,1156.66246073066
2024-11-08 00:00:00,P42_SC,,1160.14231465833
2024-11-08 00:00:00,P47_CH,,1147.20119040856
2024-11-08 00:00:00,P47_SC,,1155.88853434333
2024-11-08 00:00:00,P59_CL,,1157.5392511901
2024-11-08 00:00:00,P59_SC,,1158.6994130432
2024-11-08 00:00:00,P59_SM,,1156.19793191592
2024-11-09 00:00:00,BH21-P60_CH,,1151.61988852273
2024-11-09 00:00:00,BH21-P60_GP-GC,,1157.31151794428
2024-11-09 00:00:00,P42_CH,,1161.65733558201
2024-11-09 00:00:00,P42_CL,,1156.63992277301
2024-11-09 00:00:00,P42_SC,,1159.99432276726
2024-11-09 00:00:00,P47_CH,,1147.09490289074
2024-11-09 00:00:00,P47_SC,,1155.91129023725
2024-11-09 00:00:00,P59_CL,,1157.44154698958
2024-11-09 00:00:00,P59_SC,,1158.65053911582
2024-11-09 00:00:00,P59_SM,,1156.20798868008
2024-11-10 00:00:00,BH21-P60_CH,,1151.6377916266451
2024-11-10 00:00:00,BH21-P60_GP-GC,,1157.35201665198
2024-11-10 00:00:00,P42_CH,,1161.6578404695
2024-11-10 00:00:00,P42_CL,,1156.63992277301
2024-11-10 00:00:00,P42_SC,,1160.02365773384
2024-11-10 00:00:00,P47_CH,,1147.12582028698
2024-11-10 00:00:00,P47_SC,,1155.96808537835
2024-11-10 00:00:00,P59_CL,,1157.55375038884
2024-11-10 00:00:00,P59_SC,,1158.79087180357
2024-11-10 00:00:00,P59_SM,,1156.27986328641
2024-11-11 00:00:00,BH21-P60_CH,,1151.611824975235
2024-11-11 00:00:00,BH21-P60_GP-GC,,1157.32190659607
2024-11-11 00:00:00,P42_CH,,1161.62002988444
2024-11-11 00:00:00,P42_CL,,1156.5966785486
2024-11-11 00:00:00,P42_SC,,1159.98970826594
2024-11-11 00:00:00,P47_CH,,1147.11778615891
2024-11-11 00:00:00,P47_SC,,1155.92940709665
2024-11-11 00:00:00,P59_CL,,1157.54604580057
2024-11-11 00:00:00,P59_SC,,1158.75923657338
2024-11-11 00:00:00,P59_SM,,1156.26656160117
2024-11-12 00:00:00,BH21-P60_CH,,1151.61624994566
2024-11-12 00:00:00,BH21-P60_GP-GC,,1157.33147877327
2024-11-12 00:00:00,P42_CH,,1161.57829209776
2024-11-12 00:00:00,P42_CL,,1156.54827133254
2024-11-12 00:00:00,P42_SC,,1159.93966268742
2024-11-12 00:00:00,P47_CH,,1147.12260038506
2024-11-12 00:00:00,P47_SC,,1155.94438948973
2024-11-12 00:00:00,P59_CL,,1157.69015541688
2024-11-12 00:00:00,P59_SC,,1158.81568776526
2024-11-12 00:00:00,P59_SM,,1156.41634759653
2024-11-13 00:00:00,BH21-P60_CH,,1151.6002259883398
2024-11-13 00:00:00,BH21-P60_GP-GC,,1157.39268389553
2024-11-13 00:00:00,P42_CH,,1161.58659479969
2024-11-13 00:00:00,P42_CL,,1156.56586895035
2024-11-13 00:00:00,P42_SC,,1159.80748774755
2024-11-13 00:00:00,P47_CH,,1147.0851805962
2024-11-13 00:00:00,P59_CL,,1157.8709292823
2024-11-13 00:00:00,P59_SC,,1158.85793837784
2024-11-13 00:00:00,P59_SM,,1156.52821757351
2024-11-14 00:00:00,BH21-P60_CH,,1151.5569508322
2024-11-14 00:00:00,BH21-P60_GP-GC,,1157.31510752193
2024-11-14 00:00:00,P42_CH,,1161.58861437404
2024-11-14 00:00:00,P42_CL,,1156.56675715696
2024-11-14 00:00:00,P42_SC,,1159.81781572944
2024-11-14 00:00:00,P47_CH,,1147.03281743086
2024-11-14 00:00:00,P47_SC,,1155.93514304033
2024-11-14 00:00:00,P59_CL,,1157.7191829404
2024-11-14 00:00:00,P59_SC,,1158.72593050009
2024-11-14 00:00:00,P59_SM,,1156.30139007491
2024-11-15 00:00:00,BH21-P60_CH,,1151.53035502668
2024-11-15 00:00:00,BH21-P60_GP-GC,,1157.26200961992
2024-11-15 00:00:00,P42_CH,,1161.5794140852
2024-11-15 00:00:00,P42_CL,,1156.55237929792
2024-11-15 00:00:00,P42_SC,,1159.83303299165
2024-11-15 00:00:00,P47_CH,,1147.0177492423
2024-11-15 00:00:00,P47_SC,,1155.87430400822
2024-11-15 00:00:00,P59_CL,,1157.59582201877
2024-11-15 00:00:00,P59_SC,,1158.6433249277
2024-11-15 00:00:00,P59_SM,,1156.17447674505
2024-11-16 00:00:00,BH21-P60_CH,,1151.5712944761299
2024-11-16 00:00:00,BH21-P60_GP-GC,,1157.33820743799
2024-11-16 00:00:00,P42_CH,,1161.61273701326
2024-11-16 00:00:00,P42_CL,,1156.58252280481
2024-11-16 00:00:00,P42_SC,,1160.0114073802
2024-11-16 00:00:00,P47_CH,,1147.12582028698
2024-11-16 00:00:00,P47_SC,,1155.94962391099
2024-11-16 00:00:00,P59_CL,,1157.61177696366
2024-11-16 00:00:00,P59_SC,,1158.70245056035
2024-11-16 00:00:00,P59_SM,,1156.10276090653
2024-11-17 00:00:00,BH21-P60_CH,,1151.54946603687
2024-11-17 00:00:00,BH21-P60_GP-GC,,1157.33283013774
2024-11-17 00:00:00,P42_CH,,1161.6451060715
2024-11-17 00:00:00,P42_CL,,1156.62093753809
2024-11-17 00:00:00,P42_SC,,1159.98080886117
2024-11-17 00:00:00,P47_CH,,1147.13819969639
2024-11-17 00:00:00,P47_SC,,1155.94006403469
2024-11-17 00:00:00,P59_CL,,1157.56242561521
2024-11-17 00:00:00,P59_SC,,1158.70175193158
2024-11-17 00:00:00,P59_SM,,1156.11464937338
2024-11-18 00:00:00,BH21-P60_CH,,1151.54962545445
2024-11-18 00:00:00,BH21-P60_GP-GC,,1157.29220455731
2024-11-18 00:00:00,P42_CH,,1161.62014208238
2024-11-18 00:00:00,P42_CL,,1156.58824061865
2024-11-18 00:00:00,P42_SC,,1159.80138983555
2024-11-18 00:00:00,P47_CH,,1147.08180436088
2024-11-18 00:00:00,P47_SC,,1155.89477185322
2024-11-18 00:00:00,P59_CL,,1157.50169861514
2024-11-18 00:00:00,P59_SC,,1158.74827126267
2024-11-18 00:00:00,P59_SM,,1155.90106930663
2024-11-19 00:00:00,BH21-P60_CH,,1151.5118436103899
2024-11-19 00:00:00,BH21-P60_GP-GC,,1157.26834423978
2024-11-19 00:00:00,P42_CH,,1161.50822355199
2024-11-19 00:00:00,P42_CL,,1156.45123379691
2024-11-19 00:00:00,P42_SC,,1159.70920628032
2024-11-19 00:00:00,P47_CH,,1147.00674505931
2024-11-19 00:00:00,P47_SC,,1155.86690672164
2024-11-19 00:00:00,P59_CL,,1157.43975728973
2024-11-19 00:00:00,P59_SC,,1158.70911790345
2024-11-19 00:00:00,P59_SM,,1155.87362792655
2024-11-20 00:00:00,BH21-P60_CH,,1151.5206334188601
2024-11-20 00:00:00,BH21-P60_GP-GC,,1157.26985047024
2024-11-20 00:00:00,P42_CH,,1161.50614784957
2024-11-20 00:00:00,P42_CL,,1156.44707025567
2024-11-20 00:00:00,P42_SC,,1159.71277718165
2024-11-20 00:00:00,P47_CH,,1146.98689370207
2024-11-20 00:00:00,P47_SC,,1155.86427378585
2024-11-20 00:00:00,P59_CL,,1157.57592374278
2024-11-20 00:00:00,P59_SC,,1158.6688706965
2024-11-20 00:00:00,P59_SM,,1155.99264632506
2024-11-21 00:00:00,BH21-P60_CH,,1151.48865896823
2024-11-21 00:00:00,BH21-P60_GP-GC,,1157.25795545829
2024-11-21 00:00:00,P42_CH,,1161.61436388532
2024-11-21 00:00:00,P42_CL,,1156.59157138174
2024-11-21 00:00:00,P42_SC,,1159.65168702691
2024-11-21 00:00:00,P47_CH,,1146.97079372456
2024-11-21 00:00:00,P47_SC,,1155.85690782539
2024-11-21 00:00:00,P59_CL,,1157.50154694809
2024-11-21 00:00:00,P59_SC,,1158.59563506206
2024-11-21 00:00:00,P59_SM,,1156.00498496362
2024-11-22 00:00:00,BH21-P60_CH,,1151.46609892025
2024-11-22 00:00:00,BH21-P60_GP-GC,,1157.21862426089
2024-11-22 00:00:00,DH12-11_CH,,1157.54398284892
2024-11-22 00:00:00,DH12-13_CH,,1159.80483921219
2024-11-22 00:00:00,P42_CH,,1161.61464438045
2024-11-22 00:00:00,P42_CL,,1156.59318124997
2024-11-22 00:00:00,P42_SC,,1159.59674934114
2024-11-22 00:00:00,P47_CH,,1146.95009814336
2024-11-22 00:00:00,P47_SC,,1155.81769561331
2024-11-22 00:00:00,P59_CL,,1157.40183972217
2024-11-22 00:00:00,P59_SC,,1158.5311314522
2024-11-22 00:00:00,P59_SM,,1155.90389697916
2024-11-23 00:00:00,BH21-P60_CH,,1151.39267732842
2024-11-23 00:00:00,BH21-P60_GP-GC,,1157.16831246125
2024-11-23 00:00:00,DH12-11_CH,,1157.49497187399
2024-11-23 00:00:00,DH12-13_CH,,1159.8447424953001
2024-11-23 00:00:00,P42_CH,,1161.5718967652
2024-11-23 00:00:00,P42_CL,,1156.54127668298
2024-11-23 00:00:00,P42_SC,,1159.58279509412
2024-11-23 00:00:00,P47_CH,,1146.90679970932
2024-11-23 00:00:00,P47_SC,,1155.76440902161
2024-11-23 00:00:00,P59_CL,,1157.2955168472
2024-11-23 00:00:00,P59_SC,,1158.45558498399
2024-11-23 00:00:00,P59_SM,,1155.67562027714
2024-11-24 00:00:00,BH21-P60_CH,,1151.42514032855
2024-11-24 00:00:00,BH21-P60_GP-GC,,1157.16445529278
2024-11-24 00:00:00,DH12-11_CH,,1157.49727114513
2024-11-24 00:00:00,DH12-13_CH,,1159.87558942429
2024-11-24 00:00:00,P42_CH,,1161.60802469162
2024-11-24 00:00:00,P42_CL,,1156.58946189864
2024-11-24 00:00:00,P42_SC,,1159.50659558048
2024-11-24 00:00:00,P47_CH,,1146.88829224988
2024-11-24 00:00:00,P47_SC,,1155.76074162436
2024-11-24 00:00:00,P59_CL,,1157.25222848035
2024-11-24 00:00:00,P59_SC,,1158.43793603199
2024-11-24 00:00:00,P59_SM,,1155.63137088399
2024-11-25 00:00:00,BH21-P60_CH,,1151.45536767769
2024-11-25 00:00:00,BH21-P60_GP-GC,,1157.21762478768
2024-11-25 00:00:00,DH12-11_CH,,1157.5370370250448
2024-11-25 00:00:00,DH12-13_CH,,1158.63302028005
2024-11-25 00:00:00,P42_CH,,1161.63366191904
2024-11-25 00:00:00,P42_CL,,1156.61516423962
2024-11-25 00:00:00,P42_SC,,1159.5213740716
2024-11-25 00:00:00,P47_CH,,1146.91855441151
2024-11-25 00:00:00,P47_SC,,1155.81807175145
2024-11-25 00:00:00,P59_CL,,1157.28277610362
2024-11-25 00:00:00,P59_SC,,1158.48902971378
2024-11-25 00:00:00,P59_SM,,1155.6788337217
2024-11-26 00:00:00,BH21-P60_CH,,1151.395100994525
2024-11-26 00:00:00,BH21-P60_GP-GC,,1157.11890102612
2024-11-26 00:00:00,DH12-11_CH,,1157.46265583066
2024-11-26 00:00:00,DH12-13_CH,,1158.800992954515
2024-11-26 00:00:00,P42_CH,,1161.55007404223
2024-11-26 00:00:00,P42_CL,,1156.51501892551
2024-11-26 00:00:00,P42_SC,,1158.87405527593
2024-11-26 00:00:00,P47_CH,,1146.77193128243
2024-11-26 00:00:00,P47_SC,,1155.72008657813
2024-11-26 00:00:00,P59_CL,,1157.20375220534
2024-11-26 00:00:00,P59_SC,,1158.43523248601
2024-11-26 00:00:00,P59_SM,,1155.56684366161
2024-11-27 00:00:00,BH21-P60_CH,,1151.3471810506
2024-11-27 00:00:00,BH21-P60_GP-GC,,1157.03625173824
2024-11-27 00:00:00,DH12-11_CH,,1157.4465714058301
2024-11-27 00:00:00,DH12-13_CH,,1158.833799228255
2024-11-27 00:00:00,P42_CH,,1161.43119766461
2024-11-27 00:00:00,P42_CL,,1156.37523488401
2024-11-27 00:00:00,P42_SC,,1158.35695551924
2024-11-27 00:00:00,P47_CH,,1146.55852286056
2024-11-27 00:00:00,P47_SC,,1155.64664315263
2024-11-27 00:00:00,P59_CL,,1157.14723621884
2024-11-27 00:00:00,P59_SC,,1158.39955464306
2024-11-27 00:00:00,P59_SM,,1155.54270995687
2024-11-28 00:00:00,BH21-P60_CH,,1151.3961982
2024-11-28 00:00:00,BH21-P60_GP-GC,,1157.03095852571
2024-11-28 00:00:00,DH12-11_CH,,1157.463181471735
2024-11-28 00:00:00,DH12-13_CH,,1158.84305331069
2024-11-28 00:00:00,P42_CH,,1161.4446057404
2024-11-28 00:00:00,P42_CL,,1156.40104907443
2024-11-28 00:00:00,P42_SC,,1158.1778208312
2024-11-28 00:00:00,P47_CH,,1146.45012690427
2024-11-28 00:00:00,P47_SC,,1155.64852392288
2024-11-28 00:00:00,P59_CL,,1157.13601179525
2024-11-28 00:00:00,P59_SC,,1158.39824842473
2024-11-28 00:00:00,P59_SM,,1155.49649880978
2024-11-29 00:00:00,BH21-P60_CH,,1151.225954359435
2024-11-29 00:00:00,BH21-P60_GP-GC,,1156.98353048698
2024-11-29 00:00:00,DH12-11_CH,,1157.41444303967
2024-11-29 00:00:00,DH12-13_CH,,1158.960072826375
2024-11-29 00:00:00,P42_CH,,1161.44185680688
2024-11-29 00:00:00,P42_CL,,1156.40110458871
2024-11-29 00:00:00,P42_SC,,1158.06852423866
2024-11-29 00:00:00,P47_CH,,1146.38862749077
2024-11-29 00:00:00,P47_SC,,1155.59899668006
2024-11-29 00:00:00,P59_CL,,1157.0565601313
2024-11-29 00:00:00,P59_SC,,1158.33834424517
2024-11-29 00:00:00,P59_SM,,1155.36345401148
2024-11-30 00:00:00,BH21-P60_CH,,1151.19688890029
2024-11-30 00:00:00,BH21-P60_GP-GC,,1156.95940097191
2024-11-30 00:00:00,DH12-11_CH,,1157.36800562692
2024-11-30 00:00:00,DH12-13_CH,,1159.017092781845
2024-11-30 00:00:00,P42_CH,,1161.42154831893
2024-11-30 00:00:00,P42_CL,,1156.3813969901
2024-11-30 00:00:00,P42_SC,,1158.05280823587
2024-11-30 00:00:00,P47_CH,,1146.35007663409
2024-11-30 00:00:00,P47_SC,,1155.57470303132
2024-11-30 00:00:00,P59_CL,,1156.99333738523
2024-11-30 00:00:00,P59_SC,,1158.29045375431
2024-11-30 00:00:00,P59_SM,,1155.3013327927
2024-12-01 00:00:00,BH21-P60_CH,,1151.16589494339
2024-12-01 00:00:00,BH21-P60_GP-GC,,1156.9261909915
2024-12-01 00:00:00,DH12-11_CH,,1157.38805676649
2024-12-01 00:00:00,DH12-13_CH,,1158.991711692305
2024-12-01 00:00:00,P42_CH,,1161.42799991811
2024-12-01 00:00:00,P42_CL,,1156.39177818307
2024-12-01 00:00:00,P42_SC,,1158.09830760703
2024-12-01 00:00:00,P47_CH,,1146.33797666892
2024-12-01 00:00:00,P47_SC,,1155.53997069574
2024-12-01 00:00:00,P59_CL,,1156.89152349992
2024-12-01 00:00:00,P59_SC,,1158.23241643208
2024-12-01 00:00:00,P59_SM,,1155.26138573817
2024-12-02 00:00:00,BH21-P60_CH,,1151.2176252956701
2024-12-02 00:00:00,BH21-P60_GP-GC,,1157.06247838375
2024-12-02 00:00:00,DH12-11_CH,,1157.42630075122
2024-12-02 00:00:00,DH12-13_CH,,1159.03301888545
2024-12-02 00:00:00,P42_CH,,1161.48174426545
2024-12-02 00:00:00,P42_CL,,1156.45284369882
2024-12-02 00:00:00,P42_SC,,1158.44761994548
2024-12-02 00:00:00,P47_CH,,1146.45525442671
2024-12-02 00:00:00,P47_SC,,1155.68215821579
2024-12-02 00:00:00,P59_CL,,1156.99621944305
2024-12-02 00:00:00,P59_SC,,1158.34770052757
2024-12-02 00:00:00,P59_SM,,1155.37142396895
2024-12-03 00:00:00,BH21-P60_CH,,1151.2579856850598
2024-12-03 00:00:00,BH21-P60_GP-GC,,1157.15747296438
2024-12-03 00:00:00,DH12-11_CH,,1157.4421131142649
2024-12-03 00:00:00,DH12-13_CH,,1159.07336947926
2024-12-03 00:00:00,P42_CH,,1161.4641848414
2024-12-03 00:00:00,P42_CL,,1156.42597494038
2024-12-03 00:00:00,P42_SC,,1158.31431532249
2024-12-03 00:00:00,P47_CH,,1146.69561677622
2024-12-03 00:00:00,P47_SC,,1155.80312023329
2024-12-03 00:00:00,P59_CL,,1157.13212874371
2024-12-03 00:00:00,P59_SC,,1158.49601632048
2024-12-03 00:00:00,P59_SM,,1155.58098318154
2024-12-04 00:00:00,BH21-P60_CH,,1151.30265321853
2024-12-04 00:00:00,BH21-P60_GP-GC,,1157.22547979619
2024-12-04 00:00:00,DH12-11_CH,,1157.392411176935
2024-12-04 00:00:00,DH12-13_CH,,1159.10620364958
2024-12-04 00:00:00,P42_CH,,1161.48825189793
2024-12-04 00:00:00,P42_CL,,1156.45178893554
2024-12-04 00:00:00,P42_SC,,1158.26271810809
2024-12-04 00:00:00,P47_CH,,1146.7015881704
2024-12-04 00:00:00,P47_SC,,1155.88408345097
2024-12-04 00:00:00,P59_CL,,1157.32591244885
2024-12-04 00:00:00,P59_SC,,1158.62608676912
2024-12-04 00:00:00,P59_SM,,1155.74830776407
2024-12-05 00:00:00,BH21-P60_CH,,1151.311402716155
2024-12-05 00:00:00,BH21-P60_GP-GC,,1157.20588447933
2024-12-05 00:00:00,DH12-11_CH,,1157.4158979169551
2024-12-05 00:00:00,DH12-13_CH,,1159.11694849802
2024-12-05 00:00:00,P42_CH,,1161.44393253231
2024-12-05 00:00:00,P42_CL,,1156.38789217689
2024-12-05 00:00:00,P42_SC,,1158.39712276532
2024-12-05 00:00:00,P47_CH,,1146.65175338482
2024-12-05 00:00:00,P47_SC,,1155.85361664721
2024-12-05 00:00:00,P59_CL,,1157.26357390233
2024-12-05 00:00:00,P59_SC,,1158.55626776775
2024-12-05 00:00:00,P59_SM,,1155.63799064994
2024-12-06 00:00:00,BH21-P60_CH,,1151.2905812356548
2024-12-06 00:00:00,BH21-P60_GP-GC,,1157.2194266547
2024-12-06 00:00:00,DH12-11_CH,,1157.445792814
2024-12-06 00:00:00,DH12-13_CH,,1159.124897515625
2024-12-06 00:00:00,P42_CH,,1161.52875613588
2024-12-06 00:00:00,P42_CL,,1156.49375728337
2024-12-06 00:00:00,P42_SC,,1158.61224129368
2024-12-06 00:00:00,P47_CH,,1146.67107458396
2024-12-06 00:00:00,P47_SC,,1155.85524656436
2024-12-06 00:00:00,P59_CL,,1157.2013860134
